Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
,2023-07-09 08:08:25,IBOV,16,MacD_Bollinger,646,/u/MacD_Bollinger/,,Temos um novo “Driver de Mercado” para altas?,aprovação sonhada reforma tributária perdura tempo abertura econômica brasileira “ possibilidade” termo alíquota única cobrança imposto “ brasil” trazendo consigo “driver mercado” brasileira talvez palpit termo índice concretizado “ possibilidade” aprovada possivelment sancionada president deverá cumprida “ ” cidadão governo sabemo brasil passado incerto chanc esforço jogado algun acontecendo entrará conhecida cunhada muito “ brasil oportunidad perder grand oportunidades” acredit infelizment possível brasil história pessimista pessimista junção ponto “nossos” governant deixam solto indicaçõ compra recompra “injurispridência” formando possível cenário poderá futuro reforma unificação tributo cofin feder estadu municip tributo imposto agregado aprovado entrará previsão transição exatament pensado emaranhado imposto calculado simplificada engano bemvindo brasil abaixo citarei principai ponto reforma falando reforma aparentement poderá beneficiar “ pobres” saláriomínimo coloqu mínimo dispositivo “ imposto produto básica” contribui barateamento dess “poderá” consumo mesmo melhor hipótes sobrará “economia impostos” poderá outro consumo contribuirá cadeia interna consumo outra afortunado incidência imposto herança receb possui “” lancha jetski helicóptero jatinho passarão “” grand lacuna respondida poderemo “injurisprudência” sempr texto dispositivo município muniçõ grosso calibr “enfiar ” abaixo tributo pobr poderão tributo trist cigarro bebida alcoólica reforma prevês cobrança imposto feder adicion “ ” imposto pecado arrecadado poderá distribuído estado existem outro quanto bebida álcool deveriam entrar “ ” ness outro setor gráfico mensal conseguiu espantar tendência dentro “ ” região resistência precisa vencida preço possam caminhar nívei ocorrendo descarto preço testar novament região cabeça gráfico seman subida preço encontraram sentiram resistência citada gráfico mensal respeitando important vencido vencendo região informada poderemo preço testando realment região diário complexo “driver mercado” aprovação reforma tributária poderá preço considerar utilizado aponta “fadiga” correçõ sensato momento institucionai “” fazerem analisando “reforma” possívei pegadinha escondida cautela momento lembres “ bolsa valor ” brtradingviewcomchartwdo13qgsn6nr brtradingviewcomchartwin1tlb4u3pc vossa anális negócio conscient comprar abaixo outra anális gráfica,
,2023-07-09 07:47:49,B3SA3,7,BrunoMazzoni,8079,/u/BrunoMazzoni/,Viés de alta,B3SA3 | Ciclo de Alta (próximo),pessoal início domingão gráfico compartilho expansõ expansão virada política monetária aumento margen ciclo compartilhado diverso ponto suport abração,1.0
,2023-07-08 16:11:32,BTCUSD,0,marlonbatistafx,1,/u/marlonbatistafx/,Viés de baixa,Bitcoin,singela anális bitcoin… liquidez consumida …,-1.0
,2023-07-08 11:41:27,IBOV,4,tellyscastro,79,/u/tellyscastro/,,Ibov 119k é Topo de MegaCongestão e sugere correção até os 112k,fechado manter chegou romper batendo voltou deixando rompimento consolidando região megacongestão respeitar desenho gráfico suger correção lembrando espantar graficament região mostrado resistência região região realização lucro oportunidad principalment gráfico oportunidad,
,2023-07-08 11:30:59,UKOIL,2,leofelipesenger,316,/u/leofelipesenger/,,Petróleo que sinalizou! 🚀?! Comentário Técnico Semanal 09-07-23,semana observo fechamento algun ativo nasdaq & usdbrl commod verificar técnico ocorreram preciso observar ́ semana recomendação investimento grand abraço,
,2023-07-08 11:30:49,VALE3,8,othalessiqueira,5,/u/othalessiqueira/,,🔍 O que fazer com VALE3 atualmente?,tradingview postei possível reversão compartilhar atualment 📈 janeiro sofreram reversão movimento confirm iniciado anális postada anteriorment olhando atualment percebemo comportamento interessant último ciclo reversõ ocorreram patamar preço encontrar suport historicament sempr reverteu partir 💡 esperar momento haverá máxima anterior podemo confiant entrada compra 🔎 analisar indicador volum interess mercado momento acentuado volum negociado mantev estável suport testada alguma arrefecido pressõ vendedora 🚦 entanto apesar suport confirmação reversão tendência necessário cautela difícil entrará superando $ cenário favorável compra anális técnica encontras tendência 🔑 momento cautela posição neutra compra mercado sinal tendência sempr crucial própria pesquisa considerar objetivo investimento qualquer decisão espero anális gostou compartilh coment perfil insight mercado junto podemo aprend crescer,
,2023-07-08 10:45:52,SUZB3,2,tellyscastro,79,/u/tellyscastro/,Viés de baixa,"SUZB3 EM UMA MEGA CONGESTÃO COM ALVO EM 26,40 (GANHOS DE 45%)",suzando desenhado diário grafico seman congestão atuai suzando confirm informação dentro congestão caindo tendencia passadao movimento congestão movimento demor novament podemo projetar amplitud poderá chegar região megacongestão exatament movimento representaria  informação desta certeza opçõ qualquer dúvida chamar prazer debat assunto,-1.0
,2023-07-08 07:00:36,RANI3,3,BrunoMazzoni,8079,/u/BrunoMazzoni/,Viés de alta,RANI3 | O ReIPO mais bem sucedido da B³,embalagen sutentévei mudaram patamar governança mercado soment negociar mercado embalagen surfar liquiddez gráfico mostra liquidez capit recent acionista beneficiado dividendo crescent sabadão,1.0
,2023-07-08 01:27:30,BTCUSD,3,cbrlpxd,35,/u/cbrlpxd/,,Gráfico Eternity Semanal,gráfico consideração simetria ponto signo relação gráfico mensallugar relevancia amarela representa seman usando simetria vermelha  seman extrema relevância diária vizitar região beneficio manuntenção comprador comprend direção exist relevant direção alcanc possibilidad tornar objetivo,
,2023-07-07 21:58:02,TPIS3,3,WalterGomes,20,/u/WalterGomes/,Viés de alta,TPIS3: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
,2023-07-07 21:57:22,TOTS3,2,WalterGomes,20,/u/WalterGomes/,Viés de alta,TOTS3: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
,2023-07-07 21:56:32,TIMS3,2,WalterGomes,20,/u/WalterGomes/,Viés de alta,TIMS3: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
,2023-07-07 21:55:45,TELB4,3,WalterGomes,20,/u/WalterGomes/,Viés de baixa,TELB4: Análise Gráfica sugere QUEDA nos preços da Ação!,anális gráfica suger preço,-1.0
,2023-07-07 21:55:05,TEKA4,1,WalterGomes,20,/u/WalterGomes/,Viés de alta,TEKA4: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
,2023-07-07 21:54:24,TAEE11,1,WalterGomes,20,/u/WalterGomes/,Viés de alta,TAEE11: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
,2023-07-07 21:53:48,SUZB3,2,WalterGomes,20,/u/WalterGomes/,Viés de alta,SUZB3: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
,2023-07-07 21:53:01,SOMA3,1,WalterGomes,20,/u/WalterGomes/,Viés de baixa,SOMA3: Análise Gráfica sugere QUEDA nos preços da Ação!,anális gráfica suger preço,-1.0
,2023-07-07 21:52:10,SOJA3,1,WalterGomes,20,/u/WalterGomes/,Viés de alta,SOJA3: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
,2023-07-07 21:51:09,SMTO3,3,WalterGomes,20,/u/WalterGomes/,Viés de alta,SMTO3: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
Atualizado ,2023-07-07 21:40:25,ES1!,1,Servente,551,/u/Servente/,Viés de baixa,ES1! 15M: Sequência de Fibonacci 14#|Gain 6x4 Loss,close target reach mostra opiniã ́ estudo debat ̃ entrada ́ system rompeu branca indicando vermelha,-1.0
Atualizado ,2023-07-07 21:25:14,ES1!,1,Servente,551,/u/Servente/,Viés de alta,ES1! 5M: Sequência de Fibonacci 24#|Gain 14x7 Loss,comment sempr reversão  vermelha close reach estop projeção reversa projetei porquê fechamento última funcionaria funcion projeção projeção reversa vermelha funcionará activ cancel servir primeiro segundo segundo atrapalho padrão porquê sempr fechamento chegou projeção reversa close target reach projeção reversa imagem ocorreu projeção sequência fibonacci normal indicando chegando mostra opiniã ́ estudo debat ̃ entrada ́ system rompeu branca poderá chegar continuar subindo reversão,1.0
Atualizado ,2023-07-07 21:10:32,GBPJPY,1,Servente,551,/u/Servente/,Viés de alta,GBPJPY 15M: Sequência de Fibonacci 25#|Gain 14x7 Loss,comment revert compra vermelha close target reach merecido postei outra ideia parecida projetado fundo falhando romper projeção seguido projeção rompido projeção reversa vermelha descrito mostra opiniã ́ estudo debat ̃ entrada ́ system gbpjpi rompeu branca deverá buscar branca,1.0
Atualizado ,2023-07-07 21:00:15,EURUSD,0,Servente,551,/u/Servente/,Viés de baixa,EURUSD 15M: Sequência de Fibonacci 28#|Gain 14x8 Loss,close reach estop poderá buscar comment entendo valor candl mudado gráfico errado aleatório viagem mostra opiniã ́ estudo debat ̃ entrada ́ system rompeu branca poderá chegar vermelha,-1.0
Atualizado ,2023-07-07 20:43:30,ES1!,1,Servente,551,/u/Servente/,,ES1! 15M: Sequência de Fibonacci 27#|Gain 14x8 Loss,close reach projeção abaixo projeção candl referência candl positivo seguint confirmar rompimento branca rompeu simpl operação impossível operada romper projeção chegado projeção comment imagem abaixo mostra projeção falhou caíss formar fundo rompess branca primeira projeção projeção reversa formou movimento projeção mostra opiniã ́ estudo debat ̃ entrada ́ system rompeu branca garanto objetivo romper branca vermelha,
Atualizado ,2023-07-07 20:24:41,DXY,1,Servente,551,/u/Servente/,Viés de baixa,DXY 15M: Sequência de Fibonacci 26#|Gain 14x7 Loss,close target reach mostra opiniã ́ estudo debat ̃ entrada ́ system romepu branca poderá buscar vermelha quanto romper branca estopará buscará,-1.0
,2023-07-07 20:05:16,IRBR3,3,PCTEDESCO,4865,/u/PCTEDESCO/,,"Fechamento 7/7 - Ata do FOMC, Payroll,  Reforma Tributária",ativo semana agenda pesada payrol aprovação reforma tributária podemo contramão bolsa americana pressionado sinalização aumento americana otimismo reforma tributária detalh anális,
,2023-07-07 16:59:48,BPAC11,2,tradermell,3,/u/tradermell/,Viés de alta,BTG PACTUAL - BPAC11,dentro rompendo possibilidad continuidad movimento,1.0
,2023-07-07 15:08:29,EURUSD,4,geasimartins,27,/u/geasimartins/,Viés de alta,EURUSD - Ensaiando alta no diário,eurusd diário fazendo segunda primeiro segundo costuma esperar pregõ proxima resistencia possibilidad 80pip romper máxima intermediário,1.0
Atualizado ,2023-07-07 15:05:29,RYTM,1,luciocw,2,/u/luciocw/,,Estudo de caso em RYTM,comment trabalhar biotech sempr complicado movimento fort direçõ gestão manejo tornam difícei muito movimento falso acabam influindo bastant operacion estudo $ biotech difícei manter carteira imprevisibilidad janeiro empresa mercado incrívei  cotação empresa volum tentou romper primeira consolidação praticament novament entrou volum finalment rompeu $ início  apena formando sequencia bandeira inglê rompimento  entrando consolidação agosto dezembro volum vencendo consolidação alcançar $ marcou máxima movimento important nenhuma volum atípico empresa começ movimento consolidação fevereiro demonstrando fraqueza resistência média primeira rompeu consolidação testando voltar consolidação vencer média citada sequent  formando suport próximo $ estudo pharmaceut primeiro volum começa chamar atenção entrada cruzamento colocando positivo operação correção montou ficando caixot algun finalment rompeu caixot novament volum entrada rompimento seguint confirm movimento volum história empresa continu começ correção média amarelo bonita perdeu formando operação volum apesar simpl rompimento oportunidad compra novament seguint rompeu compra voltou média novament segur fazendo entrou caixot perdeu algun poderia acionado entrada máxima movimento  detalh important lembrar empresa biotech extremament volátei,
Atualizado ,2023-07-07 14:26:53,LREN3,3,Anderson_mczal,263,/u/Anderson_mczal/,Viés de baixa,RENNER dando ré,close target reach lrens189 comprado vendido comprei  renner perdeu redução próximo * estudo didático,-1.0
,2023-07-07 12:08:56,RRRP3,0,EvandroHenrique94,8,/u/EvandroHenrique94/,Viés de alta,"1º Alvo 18%, 2º Alvo 53% - Médio Prazo RRRP3",defasado perant barriu estagnado apetit compra devido demanda produção +,1.0
,2023-07-07 11:52:51,LINKUSDT,2,MisterFariaTrader,1784,/u/MisterFariaTrader/,,ANALISANDO O GRÁFICO DA MATIC - ADA - LINK 07/07/2023,⚠ atenção conteúdo exclusivament educativo nenhuma anális bitcoin realizada recomendação compra nenhuma opinião informação passada bitcoin fornecida interpretada aconselhamento consultoria financeira,
,2023-07-07 09:28:28,USDBRL,5,MarceloTorres,3160,/u/MarceloTorres/,,"ABERTURA DIÁRIA: 4a feira tem Livro Bege, podemos esperar alta",trader opiniã ́ atualizado ̃ esqueç deixar ́ ́ ́ detalh ́ completa exclusiva,
,2023-07-07 08:33:20,DXY,6,mgptec,48,/u/mgptec/,,DXY preso entre média de 50 e 30 sessões,sessõ enquanto aguarda resultado laranja resultado emprego esperado favorec abaixo favorec correção tecnico,
,2023-07-07 08:28:48,USOILSPOT,5,mgptec,48,/u/mgptec/,,USoil valoriza nos ultimos dias com cortes de fornecimento,petróleo valorizado cort arabea saudita russia resultado negativo bolsa indic emprego aquecido favorec correção medida reforçar sentimento aumento conter inflação técnico commoditi parec vencido tendencia seguindo ultimo sempr baixo favoreceu nenhum resultado tendencia rompimento consecutivament correção,
,2023-07-07 08:22:55,BTCUSD,9,mgptec,48,/u/mgptec/,,Bandeira de alta do BTC pode ser sinal de novo rally de alta,grand valorização última jerom criptoativo permanencia corrida administrador fundo investimento especi blackrock criação fundo bandeira encontr resistencia coincid extensão expandindo ultimo impulso romper bandeira fazendo poderia buscar correção primeiro suport segundo,
,2023-07-07 08:12:03,XAUUSD,4,mgptec,48,/u/mgptec/,,Ouro mantem tendencia enquanto abaixo de média de 30 sessões,enquanto aguarda resultado mantem abaixo amarelo reforça tendencia confirmado sessõ abaixo esperado desfavorec buscar rompimento sessõ,
,2023-07-07 08:00:22,US500,6,mgptec,48,/u/mgptec/,,US500 em zona de reistência a espera de divulgação do NFP,mercado expectativa divulgação emprego estado unido resistencia emprego esperado favorec valorização desvalorização podendo buscar ~ valor abaixo esperado favorec rompimento resistencia fazerm busqu valor aproximadament,
,2023-07-07 00:58:12,BTCUSDT,0,henricone,28,/u/henricone/,,compra no bitcoin em h4,compra confirmação tomada liquidez refinamento acontec aconteceu volum tomada liquidez mitigação liquidez liquidez varejo fazendo vendaob continua aberta mandarem imbalancemovimento comprido orden instituição fazendo chockmudança caráter rompimento estrutura voltam imbal mitigandoafechando orden compra instituiçõ tomando liquidez interna atravé linha tendência,
,2023-07-06 21:32:42,USDCAD,3,EllobizMARTINS,239,/u/EllobizMARTINS/,Viés de alta,USDCAD - D,demonstr mudança tendência traçando elliot proejeção conseguimo indentifcar ponto trader vilson martin,1.0
,2023-07-06 20:39:44,SMFT3,1,WalterGomes,20,/u/WalterGomes/,Viés de baixa,SMFT3: Análise Gráfica sugere QUEDA nos preços da Ação!,anális gráfica suger preço,-1.0
,2023-07-06 20:38:57,SLCE3,2,WalterGomes,20,/u/WalterGomes/,Viés de alta,SLCE3: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
,2023-07-06 20:37:46,SBSP3,3,WalterGomes,20,/u/WalterGomes/,Viés de alta,SBSP3: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
,2023-07-06 20:36:39,SBFG3,1,WalterGomes,20,/u/WalterGomes/,Viés de alta,SBFG3: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
,2023-07-06 20:35:49,SANB11,2,WalterGomes,20,/u/WalterGomes/,Viés de alta,SANB11: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
,2023-07-06 20:34:57,RSUL4,2,WalterGomes,20,/u/WalterGomes/,Viés de baixa,RSUL4: Análise Gráfica sugere QUEDA nos preços da Ação!,anális gráfica suger preço,-1.0
,2023-07-06 20:33:48,RRRP3,1,WalterGomes,20,/u/WalterGomes/,Viés de baixa,RRRP3: Análise Gráfica sugere QUEDA nos preços da Ação!,anális gráfica suger preço,-1.0
,2023-07-06 20:32:43,RPAD3,2,WalterGomes,20,/u/WalterGomes/,Viés de alta,RPAD3: Análise Gráfica sugere ALTA nos preços da Ação!,anális gráfica suger preço,1.0
,2023-07-06 20:31:44,ROMI3,3,WalterGomes,20,/u/WalterGomes/,Viés de baixa,ROMI3: Análise Gráfica sugere QUEDA nos preços da Ação!,anális gráfica suger preço,-1.0
,2023-07-06 20:31:35,BTCUSD,4,patoassado,5,/u/patoassado/,Viés de alta,2024 já??,parec difícil possível anális simplificada tendência bitcoin,1.0
,2023-07-06 20:29:47,RENT3,3,WalterGomes,20,/u/WalterGomes/,Viés de alta,RENT3: Análise Gráfica Sugere Alta nos preços da Ação.,anális gráfica suger preço,1.0
,2023-07-06 17:46:49,XAUUSD,9,geasimartins,27,/u/geasimartins/,,XAU USD - H1 correção até Kijun e Tenkan lateralizado,momento corretivo iniciado melhor aguardar tenkan aguardar vender,
,2023-07-06 17:39:32,EURJPY,5,geasimartins,27,/u/geasimartins/,Viés de alta,EUR JPY - H1 em cima do muro,diário fechando tenkan inici diário abaixo tenkan alcançar semana henkabi querendo resistencia vermelho horizont passar +80pip,1.0
,2023-07-06 14:31:29,FLRY3,3,Giolima,26,/u/Giolima/,,Exemplo de timing errado!,compra negativo compra quantidad outra equilibrar etntar revert quadro paciência operaçõ simultânea protegem,
,2023-07-06 14:16:10,USDCAD,5,geasimartins,27,/u/geasimartins/,Viés de alta,USDCAD tentando reverter para alta no diário,subindo rompeu tenkan alcanç movimento continuar subindo alcançar próxima resistencia bullish podendo alcançar 41pip próxima lateralizado diário elevação superior 45grau,1.0
,2023-07-06 14:04:55,BTCUSDT.P,64,leandrosander_,3324,/u/leandrosander_/,,🔥Bitcoin - Correção ou Alta - Possíveis cenários 🔥,́ amigo tradingview trazer leitura possibilidad contexto bitcoin aliado alguma atualizaçõ esqueça deixar incentivar trabalho tradingview primeiro podemo alinhado correção inici proposta quanto buscando consolidar possibilidad correção profunda contagem invalidada possível contagem run comentada contagem interessant continuidad movimento maneira otimista quanto atualizaçõ leitura cedoob definição movimento opinião chegar apena lateralidad abertura acreditava pullback $ $ rasgou possibilidad venda benefici scalp segunda leitura rompimento informaçõ ocorreu sequência marquei rompimento seguido captura liquidez ocorreu captura liquidez rompimento marquei important defesa compradora $ fechamento abaixo pressão liquidação abaixo liquidado abaixo ✅ glassnod produção estimado $ negociar abaixo estimado acredito oportunidad comentei objetivo prever futuro ideia contribuir leitura ponto interess correçõ 🔴disclam comentá refletem ́ exclusivament opiniã ̃ ́ recomendaç̃ compra apena ́ estudo publicado comunidad possamo discutir ́ ́cnica operacionai 🔹gostaria alguma pergunta ́ ̀ vontad prazer ajudar,
Atualizado ,2023-07-06 13:41:27,GBPJPY,0,Servente,551,/u/Servente/,Viés de baixa,GBPJPY 15M: Sequência de Fibonacci 13#|Gain 6x4 Loss,close target reach mostra opiniã ́ estudo debat ̃ entrada ́ system rompeu branca indicando vermelha vermelha projeção gráfico,-1.0
Atualizado ,2023-07-06 13:39:03,WDO1!,0,Servente,551,/u/Servente/,Viés de alta,WDO1! 5M: Sequência de Fibonacci 22#|Gain 11x7 Loss,close target reach tendência revertida segur caminho rompeu projeção reversa mostra opiniã ́ estudo debat ̃ entrada ́ system rompeu branca poderá chegar,1.0
Atualizado ,2023-07-06 13:34:30,ES1!,0,Servente,551,/u/Servente/,Viés de alta,ES1! 5M: Projeção de Última Perna de Baixa,comment obrigado seguint ajust projeção comment chegou retração close reach última contexto elaborado minuto estudo princip romper última descrita errada acabado chegar retração  último movimento contexto buscar retração  última deveria retração retração  romper última deveria romper projeção sequência fibonacci confirmar  retração última projeção sequência fibonacci ocorreu mencionado projeçõ tendência chegou retração  comment última projeção válida chegou  mostra opiniã ́ estudo debat ̃ entrada ́ system rompeu última gráfico minuto retraindo  poderá voltar buscar,1.0
Atualizado ,2023-07-06 13:28:20,WIN1!,0,Servente,551,/u/Servente/,Viés de baixa,WIN1! 5M: Sequência de Fibonacci 23#|Gain 11x7 Loss,close target reach projeção sequência fibonacci rompida mostrar tendência contínua tendência válida revertida tendência contínua revertida tendência mostra opiniã ́ estudo debat ̃ entrada ́ system dúvida ocorreu chegar rompeu branca indicando vermelha,-1.0
Atualizado ,2023-07-06 13:22:00,WIN1!,2,Servente,551,/u/Servente/,,WIN1! 5M: Dica de Projeção de Canal,comment confirmado rompimento rompimento projeção sequência fibonacci tendência podemo estend colocar mediana close target reach close target reach rompido chegou patamar explorável sempr contexto ajudar rompendo funciona projeção sequência fibonacci rompida tendência reversão mostra opiniã ́ estudo debat ̃ entrada ́ system projetado partir retorno partir fechamento pegamo fundo destacam diagon puxamo destaca gráfico podemo projetar,
Atualizado ,2023-07-06 11:07:53,KLBN4,7,Ruscito,15,/u/Ruscito/,Viés de alta,KLBN4 - Oportunidade de compra,comment acionada segunda entrada posicionado comment operação encerrada operação diário entrou tendência $  mensal > seman > grafico seman tendencia formado comprador problema caminho exist resistencia seman testada varia negado rompimento diário > tendencia fazendo correção possivelment ganhar romper resistencia seman proxima semana relação operação acredito vendedor protegerem posição gerando pressão compradora mantenha abaixo gerenciamento entrada parciai diminuir dividindo capit disponível entrar operação consigo alongar eventuai “violinadas” fazendo entrada parciai compra $ compra $ $ consigo alongar último seman $ fazendo   capit alocado represent verdad  capit alocado entrada acionar apena entrada entrada estaria próximo gerenciamento  provavelment deixando abaixo último diário acion entrada ficaria $ realocaria $ capit  indicação compra,1.0
,2023-07-06 10:22:19,ZCU2023,1,leopsousa01,9,/u/leopsousa01/,Viés de baixa,ZCU tentativas de uma correção podem ser frustradas ,later contração volatilidad indica possível movimento continuidad movimento buscar correção saudável região patamar abaixo região comentário vário americano conseguiu corrigir perda tentativa seguem frustrada ingredient novament pressão preço mercado fort aumenta pressão aumento próxima reunião pressão commod tirando posição capit amanha payrol desemprego important tomada decisão vieram frent expectativa agrícola important esperado relatório segunda atualização condiçõ lavoura expectativa melhora condiçõ semana chuva principai regiõ produtora previsão futura,-1.0
,2023-07-06 06:33:54,BCOUSD,1,giselesilva3,0,/u/giselesilva3/,Viés de baixa,Previsao do Brent Daily / H4,chegou regiao demanda estagn motivo perdeu compra buscando regiao,-1.0
,2023-07-05 23:53:45,BTCUSDT,4,HD-TRADER,5,/u/HD-TRADER/,,BTC...,anális seguint tendência gráfico horário fazendo fundo baixo média móvei simpl período alinhada descendent indicando pressão vendedora abaixo período afastando período resistência dinâmica formou padrão candlestick chamado marubozu última horária continuação baixista,
,2023-07-05 18:36:08,SOYUSD,0,raphaelpatricio,0,/u/raphaelpatricio/,,SOYLUSD rumo ao primeiro alvo de Fibonacci?,confirmado gráfico diário rompimento cabeça candl ignição possibilidad buscar nívei projeção fibonacci,
Atualizado ,2023-07-05 18:20:34,DOL1!,1,Servente,551,/u/Servente/,Viés de alta,DOL1! 5M: Sequência de Fibonacci 19#|Gain 9x6 Loss,close reach ocorrido chegado projeção zerado projeçõ candl referência empatado poderia projeção correta rompeu voltou formou referência projeção rompido projeção levado formação candl referência mostra opiniã ́ estudo debat ̃ entrada ́ system projeção reversa projeção rompeu projeção chegou rompimento chegou rompeu branca rompimento branca esperado,1.0
Atualizado ,2023-07-05 18:03:51,ES1!,0,Servente,551,/u/Servente/,Viés de baixa,ES1! 5M: Sequência de Fibonacci 21#|Gain 9x6 Loss,close target reach mostra opiniã ́ estudo debat ̃ entrada ́ system rompeu branca projeção vermelha4 projeção,-1.0
Atualizado ,2023-07-05 17:58:05,IND1!,0,Servente,551,/u/Servente/,Viés de alta,IND1! 5M: Sequência de Fibonacci 20#|Gain 9x6 Loss,comment chegou imagem abaixo chegou retraiu comment poderá estend projeção reversa tentativa reversão close target reach chegou considerar mostra opiniã ́ estudo debat ̃ entrada ́ system rompeu branca indicando,1.0
,2023-07-05 17:52:14,GBPUSD,2,BlackBull_Markets,551,/broker/BlackBull_Markets/,,Minutos do FOMC nos gráficos: EUR/USD E GBP/USD ,minuto gráfico eurusd gbpusd durant reunião divulgada quartafeira indicaram funcionário feder reserv esperam aperto futuro apesar crença maioria próximo aumento formulador política optaram aumentar devido preocupaçõ aperto excessivo reconheceram impacto tardio política anterior outro fator reunião implementar aumento consecutivo participant exceção previram aumento apropriado enquanto membro esperavam aumento consenso predominant central aumentará custo empréstimo pontosbas reunião política monetária americano exerceu pressão gbpusd eurusd índice americano atingindo semana eurusd região perspectiva tornarams negativa eurusd caindo abaixo simpl gbpusd abaixo confirmar resistência próximo potenciai acordo nívei retração ponto anterior,
,2023-07-05 16:39:32,AGLDUSDT.P,0,Promotornet,0,/u/Promotornet/,Viés de alta,Visão de AGLD para os próximos dias.,relação,1.0
,2023-07-05 16:26:12,AGLDUSDT,0,Promotornet,0,/u/Promotornet/,Viés de alta,Visão da Cripto Storj,mostrando cripto próximo positivo ,1.0
,2023-07-05 15:53:30,BTC1!,0,vianapatricio95,0,/u/vianapatricio95/,,BTC ESTIMATIVA PRÓXIMOS ANOS,rompermo poderemo conseguir romper resistência itensificado podendo chegar,
,2023-07-05 15:43:17,BTC1!,0,vianapatricio95,0,/u/vianapatricio95/,,Nova alta BTC inicio JUL 2023,romper resistência confirmado,
,2023-07-05 15:15:47,IRBR3,1,Giolima,26,/u/Giolima/,Viés de alta,IRBR3 - Bingo!,seguimo comprado time perfeito,1.0
,2023-07-05 15:11:57,EURUSD,23,CanalKaizen,671,/u/CanalKaizen/,,Análise EUR/USD,analis simpl objetiva eurusd oportunidad clara surfar,
,2023-07-05 10:35:29,GBPUSD,7,geasimartins,27,/u/geasimartins/,Viés de alta,GBPUSD Diario com dificuldade para romper,tenkan significa comprador vendedor equilíbrio conseguir avançar tendência precisa romper manter tendência dificuldad evolução,1.0
Atualizado ,2023-07-05 10:04:45,IND1!,0,Servente,551,/u/Servente/,Viés de baixa,IND1! 5M: Sequência de Fibonacci 17#|Gain 8x5 Loss,close target reach chegou projeção sequência fibonacci inversa projeção rompido padrão mostra opiniã ́ estudo debat ̃ entrada ́ system escrito escrito passando cabeça trader postou apena  garantido ninguém estud trade projeção direita gráfico tendência projeção sequência fibonacci rompimento branca rompeu precisar buscar reverso vermelha tentando aumentar setup padrão vencedor adianta necessário alguma prática rompeu branca voltou rompeu branca rompido branca estopado operação cairia vermelha rompeu história imprevisível retração gráfico minuto,-1.0
Atualizado ,2023-07-05 09:58:50,ES1!,0,Servente,551,/u/Servente/,Viés de alta,ES1! 5M: Última Perna de Baixa,close reach chegou estopando seguida mostra opiniã ́ estudo debat ̃ entrada ́ system rompeu última poderá chegar projeção fibonacci ,1.0
Atualizado ,2023-07-05 09:52:41,ES1!,0,Servente,551,/u/Servente/,Viés de alta,ES1! 5M: Sequência de Fibonacci 18#|Gain 8x5 Loss,close reach projeção confirmar rompimento determinar estudo rompeu projeção confirm rompimento poderia presumido naquel momento seguida renov projetado harami projeção iguai projeção buscou considero mostra opiniã ́ estudo debat ̃ entrada ́ system rompeu branca poderá chegar patamar  projeção última relacionado,1.0
,2023-07-05 09:45:47,USDJPY,7,geasimartins,27,/u/geasimartins/,Viés de alta,USDJPY em Tendência de alta segundo ichimoku,usdjpi tendência segundo ichimoku evoluir alcançando horizont momento henkabi volum feirado,1.0
,2023-07-05 09:14:10,XAUUSD,7,geasimartins,27,/u/geasimartins/,,XAUUSD em período de consolidação,movimento bearish vendedor momento consolidação gráfico diário anális ichimoku tenkan apresentam movimentar encontro quanto movimentar tenkan retornar tendência movimento dentro traçado vermelha tentando pullback suport tornar resistência forecast reafirma período consolidação,
,2023-07-05 08:53:17,BTCUSDT.P,2,tekolascasas,11,/u/tekolascasas/,,Analise BTC 05/07/2023,analis região realidad observando correçõ mostrando ponto interess mercado visitar,
