Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
,2023-09-25 20:34:23,FXSUSDT,5,readCrypto,18442,/u/readCrypto/,,Support zone: 5.360-5.591 (select when to buy),trader follow alway inform quickli pleas “” fxsusdt fulfledg upward movement indic locat mssignal indic accordingli maintain current posit mssignal indic switch bullish gather strength resist caution need declin current beyond section burdensom therefor necessari movement calcul look current movement upward therefor rise without support resist point therefor sideway action cannot better exampl hahigh indic form current locat movement check possibl movement whether rise fall otherwis fulfledg movement occur start rise ** explan refer guarant profit invest ** trade volum display candl display darkest darkest trade volum > > > > trade volum ** people’ knowhow consider amount ** creat knowhow,0
Updated ,2023-09-26 02:02:40,USDCHF,4,FXCM,18442,/broker/FXCM/,Short,USDCHFH4 | Falling to support level?,close reach analysi react resist profit pullback support align  retrac place noth bearish diverg invest warn trade forexcfd margin carri suitabl investor leverag capit market limit wfxcmcomuk complex instrument lose rapidli leverag  retail investor account trade provid consid whether understand whether afford lose strato europ previous wfxcmcomeu complex instrument lose rapidli leverag  retail investor account trade provid consid whether understand whether afford lose australia limit wfxcmcomau trade fxcfd carri signific pleas financi servic product disclosur statement target market determin busin wfxcmcomau strato global wfxcmcommarket loss exceed deposit pleas advis inform present tradingview provid ‘company’ ‘’ thirdparti provid ‘ global ’ pleas remind sole respons trade decis account involv trade inform content intend entir research educ inform purpos constitut invest consult advic invest strategi inform tailor invest specif person therefor involv consider invest object financi situat viewer receiv kindli perform reliabl indic futur result actual result differ materi anticip forwardlook perform statement assum liabil accuraci completen inform content provid herein compani cannot respons omiss mistak damag includ without limit profit relianc inform suppli global speaker neither employ repres therefor act independ opinion constitut gener market commentari constitut opinion advic person invest advic neither endors guarante offer speaker respons content verac opinion thirdparti speaker present particip,-1
,2023-09-26 02:00:40,EURUSD,6,MoneyGangPhone,68,/u/MoneyGangPhone/,Long,EURUSD BUY,eurusd target,1
Updated ,2023-09-26 01:45:32,AUDUSD,19,Darius_trader,86,/u/Darius_trader/,Short,AUD/USD gains momentum above 0.6420,comment everyon comment trader audusd gain traction trade session monday recoveri support weakn dollar declin treasuri yield write audusd trade  australian show slight improv friday preliminari & global servic septemb improv august manufactur previou read composit improv technic perspect expect indic upward correct indic resist,-1
,2023-09-26 01:41:52,LOOMUSDT.P,2,TraderAAG,118,/u/TraderAAG/,Short,#LOOM/USDT is at major resistance level in 1-Hour TF!,loomusdt resist $ look fund  care posit,-1
,2023-09-26 01:39:09,XRPUSDT,1,SonicDeejay,5230,/u/SonicDeejay/,,Crypto XRP/USDT (When moon?),xrpusdt xrpusd * neutral intraweek * neutral month * slightli bearish month onward possibl bullish bullishn hunt candl form bottom watch close possibl bullish becom clearer manag disclaim follow <> comment disclosur trade crypto foreign exchang margin carri suitabl investor leverag decid foreign exchang care consid invest object experi appetit possibl exist sustain initi invest therefor invest cannot afford associ foreign exchang trade advic independ financi advisor,0
Updated ,2023-09-25 17:33:51,XAUUSD,8,DionRESIT,107,/u/DionRESIT/,,XAUUSD-WEEKLY ANALYSIS-24/09/2023,comment complet monday tuesday initi second correct possibl begin slight anticip trader expect xauusd dollar strong happen market possibl shortterm thursday dollar stronger relationship dollar guid market cautiou flexibl trade strategi econom indic understand dollar strength market chang alway rememb manag trade,0
,2023-09-26 01:34:21,GBPJPY,1,DuHan810,1,/u/DuHan810/,Short,GBPJPY Short,morn market almost sideway confirm specif inform currenc move sideway yesterday scan resist support point over doesnt chang currenc increas slightli without see structur remain sideway yesterday accur profit accord morn identifi morn bottom sideway method achiev appropri profit trade breakout method suscept fastbreak,-1
,2023-09-26 01:32:24,XAUUSD,1,Xatalyst,171,/u/Xatalyst/,Long,XAUUSD,correct upsid buyscould littl volum,1
,2023-09-26 01:29:53,EURGBP,1,peterbokma,2218,/u/peterbokma/,Short,EURGBP-SELL strategy 4-Hourly,expect move littl object possibl shortterm strategi profit,-1
,2023-09-26 01:23:42,CADCHF,1,FernandoBorea,206,/u/FernandoBorea/,,$100k Challenge - CADCHF Long - E22 T1,challeng decid complet approach resist offici win journey alway trade journal ’ monitor session notic market approach resist around market toward timefram start show slow timefram run risktoreward posit decid second monitor market break resist consid anoth potenti rather keep current posit,0
,2023-09-25 17:26:41,SPY,3,MikeSpy,59,/u/MikeSpy/,Long,SPY to rally to the gap,touch chop multipl monday close bullish bullish diverg technic suspect bearish come retail short opportun liquid reject line govern shutdown look bullish opinon,1
,2023-09-26 01:16:56,USOIL,3,olupotdeogracious,1,/u/olupotdeogracious/,Short,What do you think about Forex market today,gener trade profit forecast short currenc,-1
Updated ,2023-09-26 01:16:23,EURNZD,3,Gowtham164,10,/u/Gowtham164/,,eur/nzd 1 Hr,comment revers & correct market singal follow,0
Updated ,2023-09-25 13:59:25,XAUUSD,9,TradeWithTheTrend3344,65,/u/TradeWithTheTrend3344/,Long,Gold Analysis Overview,comment bearish target comment bearish target comment bearish target previou everyon current channel timefram monthli appear gradual approach neutral posit note high6month reach demonstr fluctuat hint potenti upward press question whether medium toward exhibit strong potenti perspect align over support indic variou timefram consid whether overbought oversold neutral current appear neutral posit slight inclin toward posit sentiment suggest viabl option summar recent perform + + + +  + friday close indic posit look support level robust support upcom expect continu gradual analysi help insight feedback appreci tradewiththetrend334 bullish target bearish target,1
,2023-09-26 01:02:50,BTCUSD,6,Alimznnnn,3,/u/Alimznnnn/,,bullish period of BTC,bullish market around nov2023,0
,2023-09-25 17:16:09,FLOWUSDT,4,Avramis,1323,/u/Avramis/,Long,FLOWUSDT (Daily) - Bullish reversal,trader flowusdt timefram wait upward resist complet bullish revers pattern downward cancel bullish scenario detail profit profit strategi bullish revers,1
Updated ,2023-09-26 01:02:13,BITO,6,andre_007,930,/u/andre_007/,Short,ETF's in the cryptocurrency sector vs Bitcoin,comment analyz biggest increas either comment format comment comment target close target reach 📉 averag cryptocurr sector correl bitcoin 🟢 aggreg proshar bitcoin strategi grayscal bitcoin grayscal ethereum amplifi transform share bitwis crypto global blockchain grayscal litecoin vaneck crypto blockchain innov bitwis crypto industri innov grayscal digit straight 🚀👎❌ difficult possibl imagin everyon without manipul market lowest possibl insist spread anoth binanc custom balanc narr couldnt everyon ask withdraw protect tycoon look forward narr,-1
,2023-09-26 00:50:58,SEAMECLTD,1,spa_simplepriceaction,23,/u/spa_simplepriceaction/,Long,seamec ltd,avail purpos,1
,2023-09-25 17:10:00,EURCAD,5,Andy_Red,106,/u/Andy_Red/,Short,EURCAD,accord desir harmon pattern probabl reduct reach desir target,-1
,2023-09-26 00:33:21,EURUSD,2,Rashidsiddique,100,/u/Rashidsiddique/,Long,EURUSD buy analysis ,friend eurusd breack desend channel care,1
Updated ,2023-09-26 00:31:40,DXY,3,Crypto_Byte9,20,/u/Crypto_Byte9/,Long,"""DXY's Upward Trajectory Amid September Caution""",comment perform exactli predict london market destroy profil comment current neutral posit regard believ action necessari accur upcom market trend inform choos remain sidelin particularli impend announc like provid crucial insight cancel comment takesout eurusd profil eurusd upcom optim remain steadfast continu exhibit upward trajectori target pois direct recent structur format higher solidifi convict potenti howev measur caution approach septemb note histor season contradict current dynam keenli upcom particularli wednesday releas nonfarm payrol undoubtedli market sentiment present intrigu opportun tuesday wednesday signific dedic capit potenti market circumst favor opportun,1
Updated ,2023-09-26 00:20:55,AUDCAD,1,OfficialJ23,594,/u/OfficialJ23/,Long,Audcad Trade Update/Idea,activ origin look publish state person look smaller frame continu push upsid retest decid tap retest support bought treat resist make origin analysi target respect support bullish structur target around,1
,2023-09-26 00:10:07,BANKNIFTY,2,mr_bull10,287,/u/mr_bull10/,,26 SEPT 2023 BANKNIFTY SUPPORT AND RESISTANCE LEVELS,morn everyon accord market gapdown gapdown open banknifti sustain take support target t14520t24530t34550 banknifti gapdown open sustain take resist target t14430t24420t3440 level market stand possibl market remain,0
Updated ,2023-09-26 00:06:04,SILVER,2,starexplorer,17,/u/starexplorer/,Long,Long Silver,activ usual friday weekli candl posit monday close target reach reject activ weekli uptrend ongo cancel weekli hammer candl silver bearish weekli candl silver + silver share,1
,2023-09-26 00:05:41,EURUSD,10,TrendTamer_Trading,9,/u/TrendTamer_Trading/,Long,Predict the direction of EURUSD,reach highest nearli month currenc trade session feder reserv announc increas interest possibl abil maintain higher interest longer period remain heavili depend econom polici meet essenti signal stage monetari polici tighten presid christin lagard record deposit interest inflat  target emphas possibl interest,1
,2023-09-25 23:57:40,GBPUSD,3,KC_Trader77,39,/u/KC_Trader77/,Short,GBPUSD. SELL HERE!,certainli translat technic analysi gbpusd market structur gbpusd clearli downward exhibit appear gbpusd follow structur point anticip gbpusd continu declin futur trendlin indic continu respect amplitud indic volum suggest slowli decreas predict correct predict approach trendlin consid sell descend structur gbpusd temporari downtrend pleas analysi technic indic histor pattern actual market movement alway proper manag consid multipl factor make trade decis,-1
Updated ,2023-09-25 23:57:38,EURUSD,6,FXCM,39,/broker/FXCM/,Long,EURUSD H4 | Rising toward 1st resistance?,close reach miss revers analysi bounc pullback support profit swinghigh resist place multisw support invest warn trade forexcfd margin carri suitabl investor leverag capit market limit wfxcmcomuk complex instrument lose rapidli leverag  retail investor account trade provid consid whether understand whether afford lose strato europ previous wfxcmcomeu complex instrument lose rapidli leverag  retail investor account trade provid consid whether understand whether afford lose australia limit wfxcmcomau trade fxcfd carri signific pleas financi servic product disclosur statement target market determin busin wfxcmcomau strato global wfxcmcommarket loss exceed deposit pleas advis inform present tradingview provid ‘company’ ‘’ thirdparti provid ‘ global ’ pleas remind sole respons trade decis account involv trade inform content intend entir research educ inform purpos constitut invest consult advic invest strategi inform tailor invest specif person therefor involv consider invest object financi situat viewer receiv kindli perform reliabl indic futur result actual result differ materi anticip forwardlook perform statement assum liabil accuraci completen inform content provid herein compani cannot respons omiss mistak damag includ without limit profit relianc inform suppli global speaker neither employ repres therefor act independ opinion constitut gener market commentari constitut opinion advic person invest advic neither endors guarante offer speaker respons content verac opinion thirdparti speaker present particip,1
,2023-09-25 23:53:33,DXY,2,TrendTamer_Trading,9,/u/TrendTamer_Trading/,Short,"Predict the direction of USD on September 25, 2023",hawkish interest outlook caus treasuri yield boost demand greenback chicago presid austan goolsb septemb inflat higher  target bigger central tighten polici growth momentum economi meanwhil japanes continu decid maintain extrem interest polici meet pledg continu support economi inflat reach  target sustain “accord governor sustain stabl inflat patient continu monetari eas current framework” esther reichelt analyst commerzbank accordingli reach 1month japanes current opposit direct lowest weaken market believ european central interest,-1
,2023-09-25 23:46:00,SPX500USD,1,darrelbalucos,4,/u/darrelbalucos/,Long,S&P 500,technic analysi indic strong signal & follow factor suggest favor trade opportun elliot retrac oversold bullish diverg consid factor appear & prime bullish alway import toler implement appropri manag techniqu execut monitor action valid signal addit technic analysi confirm viabil,1
,2023-09-25 18:59:34,KGC,2,TheLeadingIndicator,20,/u/TheLeadingIndicator/,Long,Kinross Gold - 6:1 Long w/ Multiple Confluences,weekli trader posit player anyon search quicker goldcorrel return offer +  alway strive render obvious explan requir forecast except trade tactic includ beauti tradingview identifi opportun within volum volatil exhaust develop hourli present version accentu exhaust possibl albeit detail gener prefer timefram execut trade directli save account financi advic furthermor tighter $ instead $ offer risktoreward mine stock action linework minimum indic besid obviou harmon varieti pattern display includ descend drive follow ascend version profit retrac target passiv fibonacci ratio dynam anchor cpoint harmon pattern volum profil anchor although becom valuabl alreadi invis hourli chart indic note though correl histogram majest silver period diverg especi interest timefram prospector especi mine chart prefer correl either underli better lessercorrel discu kinro majest silver forthcom video stream strateg monetari metal opportun chart timefram question liquid,1
Updated ,2023-09-25 23:32:13,GOLD,2,wajidalikhan2123,377,/u/wajidalikhan2123/,,Gold xauusd intraday signal 26-09-23,comment demand care neg trade larger loss comment virtual demand appear suppli demand > > follow sma41925 sma201925 support  strong support observ larger frame reject breakag finali turn resist feel sustain hold support indic posit bottom demand around  suppli consider observ get,0
Updated ,2023-09-25 23:28:26,USDJPY,3,FXCM,377,/broker/FXCM/,Short,USDJPY H4 | Falling to support level?,close reach analysi react overlap resist profit overlap support align  retrac place  extens invest warn trade forexcfd margin carri suitabl investor leverag capit market limit wfxcmcomuk complex instrument lose rapidli leverag  retail investor account trade provid consid whether understand whether afford lose strato europ previous wfxcmcomeu complex instrument lose rapidli leverag  retail investor account trade provid consid whether understand whether afford lose australia limit wfxcmcomau trade fxcfd carri signific pleas financi servic product disclosur statement target market determin busin wfxcmcomau strato global wfxcmcommarket loss exceed deposit pleas advis inform present tradingview provid ‘company’ ‘’ thirdparti provid ‘ global ’ pleas remind sole respons trade decis account involv trade inform content intend entir research educ inform purpos constitut invest consult advic invest strategi inform tailor invest specif person therefor involv consider invest object financi situat viewer receiv kindli perform reliabl indic futur result actual result differ materi anticip forwardlook perform statement assum liabil accuraci completen inform content provid herein compani cannot respons omiss mistak damag includ without limit profit relianc inform suppli global speaker neither employ repres therefor act independ opinion constitut gener market commentari constitut opinion advic person invest advic neither endors guarante offer speaker respons content verac opinion thirdparti speaker present particip,-1
,2023-09-25 18:44:12,GBPCAD,1,IllyaFX,145,/u/IllyaFX/,Short,GBPCAD,invest recommend person person pleas humbl opinion,-1
,2023-09-25 23:17:48,BTCUSDT,2,lesnermj,5,/u/lesnermj/,Short,BTC USDT  DAY TRADING IDEA - 26 SEP,trendlin monthli timefram respect pois retest trendlin howev resist form support possibl option retest region month trendlin revers respect support resist profit profit timefram strategi playout,-1
,2023-09-25 14:03:38,XAUUSD,2,shilarezaei,54,/u/shilarezaei/,Short,Xauusd       Short,friend resist,-1
,2023-09-25 10:17:49,ES1!,4,anthonycrudele,4523,/u/anthonycrudele/,Short,Bears Are In Control Of The S&P ES1!,bolling open move averag oversold 📉 control reason intraday look ⚡️ possibl pictur 📈 bolling august capitul,-1
,2023-09-25 14:57:15,TWTUSDT,1,MarsSignals,4892,/u/MarsSignals/,,TWTUSDT,analysi twtusdt current fluctuat support resist level experi sideway movement level howev either establish region direct current strength move toward support support sever support experi growth movement cannot establish support region consid second support,0
Updated ,2023-09-25 23:07:40,XAUUSD,5,MaestroTrading_FX,28,/u/MaestroTrading_FX/,Long,XAUUSD - The rising USD 'overwhelmed' the price of gold down,comment xauusd price septemb market decreas context increas highest month price treasuri yield increas reach highest highest month movement greenback currenc trade point daniel senior commod strategist secur advisor attent econom releas schedul releas septemb like disappoint creat concern economi difficulti therebi creat posit market addit number individu announc septemb like support price,1
,2023-09-25 18:29:28,NQ1!,1,Gilbert0967,7,/u/Gilbert0967/,,"Rebounding, wait now",rebound resist coupl repeatedli resist calcul pocket,0
,2023-09-25 18:28:16,AUDNZD,4,jabariofafrica,288,/u/jabariofafrica/,Short,AUDNZD ____ INCOMING BEARING MOVE,print weekli bearish candl annot notic selsid liquid target notic imbal creat bullish mitig retrac howev unlik retrac strong follow updat cheer jabari,-1
Updated ,2023-09-25 22:43:58,GBPCAD,4,Ink_Artist,12,/u/Ink_Artist/,Short,GBP/CAD SELL,activ canadian employmentwag looni higherth canadian market wit addit payrol august doubl expect reason gbpcad trendlin resist quarter,-1
Updated ,2023-09-25 18:17:28,DOGEUSDT,30,ScalpTrader69,1068,/u/ScalpTrader69/,Short,DogeUSDT By HesamUNT,comment almost trade comment reject comment comment reject channel channel confirm happen comment shadow channel comment comment comment comment potenti market resist touch comment weekli comment couldnt stabil work resist bearish confirm trader there chanc reject weekli demand vision comment,-1
,2023-09-25 22:36:48,GBPUSD,3,Target_Hunter,17,/u/Target_Hunter/,Short,The price roadmap GBPUSD,strong downtrend continu,-1
,2023-09-25 22:35:30,GBPUSD,3,victrified,2,/u/victrified/,Long,GBPUSD Price Action Analysis,pullback bearish previou tframe +,1
,2023-09-25 22:28:36,BANKNIFTY,1,VirendraPandey,345,/u/VirendraPandey/,Long,Banknifty,banknifti analysis260923 sustain target ===================================,1
,2023-09-25 22:14:27,EURUSD,2,Target_Hunter,17,/u/Target_Hunter/,Short,The market is bearish and looks good to analyst,eruusd bearish posit follow,-1
,2023-09-25 22:11:35,CNXFINANCE,3,VirendraPandey,345,/u/VirendraPandey/,Long,Fin-nifty,finnifti analysis260923 sustain target ===================================,1
,2023-09-25 17:55:30,SHIBUSDT,2,justclueless123,9,/u/justclueless123/,Long,shibusdt-mentoring,shibusdt specul retrac weekli flatten trade current weekli reject retrac *** toler intellig peopl ban think offend imbecil fmdostoyevski,1
,2023-09-25 22:07:50,BTCUSDT,1,Target_Hunter,17,/u/Target_Hunter/,Long,The Bulls giving back the power,turn bearish bullish,1
,2023-09-25 14:24:31,ARBUSDT,1,MarketWizard94,37,/u/MarketWizard94/,Short,$ARB SHORT,arbusdt lose momentum flip support resist breakdown diagon provid support uptrend look doubl bottom,-1
,2023-09-25 15:35:53,LINKUSDT,4,ATTMO,55,/u/ATTMO/,,LINK ☀️ Upside In the Next 24 Hours; Bullish Forecast ,cloudi ☁️ slightli bearish trade condit linger global crypto market sunnier ☀️ slightli bullish condit howev prevail overchainlink uniswap cardano accord ’ forecast oneweek horizon pictur aris ☀️ return bitcoin litecoin cardano uniswap altcoin includ binanc bearish cloud ☁️ downsid avalanch stormi ⛈️ trade condit signal bearish follow crypto weather report,0
,2023-09-25 14:21:28,AVAXUSDT,4,vf_investment,2863,/u/vf_investment/,Long,AVAX where to buy for a long-term,trader longterm downtrend creat fall $ opinion accumul target market $ $ $ $ previou market altcoin previou therefor believ opinion trader,1
,2023-09-25 10:08:07,LOOMUSDT,1,Khizer98,37,/u/Khizer98/,Long,LOOMUSDT - Bullish Trend ,cryptocurr start bullish balanc gainer diverg plan,1
Updated ,2023-09-25 21:33:11,XAUUSD,4,yogesharora2409,670,/u/yogesharora2409/,Short, A cypher pattern is in making,activ cross pattern becom invalid comment downsid pressur continu activ downsid pressur continu factor 🔑 affect 💰 inflat 💰 inflat 🔥 ↗️ inflat 🔥 💰 finit resourc 💎 cannot inflat 💨 interest interest 💴 💰 becom attract invest investor higher return 📈 hold 💰 hold 💵 lowyield asset 🥱 econom growth 💰 econom uncertainti ⚠️ econom growth 📈 neg ⬇️ investor 💰 preserv wealth 💰 geopolit event 💰 affect geopolit event 💥 ⚔️ polit instabl ⚠️ event investor safeti invest 💰 💰 over cypher pattern alreadi form confirm form downtrend channel indic weakn weekli current trade weakn bigger cypher pattern form level feb2024 updat,-1
Updated ,2023-09-25 21:32:23,RELIANCE,7,yogesharora2409,670,/u/yogesharora2409/,,RIL - Bat pattern is in making,activ analysi activ pattern love close target reach expect fallen almost  proce format control control control correct almost level  correct october23 import level,0
Updated ,2023-09-27 09:29:51,NG1!,14,the_sunship,3043,/u/the_sunship/,Long,Nat Gas getting ready for a much larger move,comment consolid comment monthli hidden diverg comment futur look strong breakout comment havent updat consolid heavili summer hold dollar larger upmov certainli plenti outperform,1
Updated ,2023-09-27 06:35:26,AAPL,37,VincePrince,35343,/u/VincePrince/,,"AAPL, Major Trend-Dynamics, Volume, Momentum and Targets!",comment analysi updat signific demandboost necessari priceact headshould target firstli breakout altimehigh comment analysi updat potenti within support extrem import determin factor potenti breakout condit welcom analysi sever timefram perspect bearish priceact downsid test remain support crucial dynam determin dynam futur priceact breakout previou support settl trigger bearish posit downsid alreadi pullback altimehigh firstli form revers complet bullish forev howev format structur within timefram perspect revers determin initi targetzon within structur momentum measur reach momentum alreadi establish provid priceact larger format complet larger format complet appropri momentum massiv ascend triangl format within channel complet necessari momentum activ targetzon mention confirm form breakout boundari trenddirect especi establish consum demand expenditur decreas like acceler priceactiondynam watch analysi support greatli appreci,0
Updated ,2023-09-27 06:31:48,IXIC,1,vortexTradingSolutions,137,/u/vortexTradingSolutions/,Short,IXIC Bearish September,comment inde cross level shop come nasdaq form potenti shoulder pattern shoulder candl bearish look coincid potenti market market strong support anyth around strong amaz,-1
Updated ,2023-09-27 04:58:24,USDJPY,9,AliMousavifar,82,/u/AliMousavifar/,Long,USDJPY currency pair is in a buy position,comment comment comment currenc strong uptrend easili previou ceil posit appropri,1
Updated ,2023-09-27 04:41:09,MSFT,30,VincePrince,35343,/u/VincePrince/,,"MSFT, PULLBACK Momentum, Positions Trigger, BEARISH-Indication!",comment bearish pressur point scenario mention analysi comment analysi updat priceact form import bearish dynam set format like trigger massiv bearmarket breakout previou support activ scenario comment analysi updat bouncer within market recent intiti relief rather insuffici breakout pullback like larger pullback toward retest previou level comment analysi updat test crucial support especi import factor acceler bearish volum momentum massiv welcom analysi action analysi sever timefram perspect recent emerg crucial pullback downsid almost print  bearish pullback occass question bearish momentum acceler bearish direct higher inflat heavili increas bearish momentum bearish momentum trigger longliquid complet ascendingwedgeform ascendingwedgeform like massiv pullback bearish revers complet breakout boundari current pullback trigger remain support longposit wait bearish momentum revers direct unvalid possibl firstli within bounc remain support someth initi revers nonethel resist level structur especi move boundari ascendingwedgeform boundari paramount resistancezon pullback downsid inevit initi stabil complet ascendingwedgeform realiti complet pullback liquid bearish momentum acceler heavili complet highli decis targetzon bearish momentum revers possibl complet doubletopform acceler liquid scenario move bearish scenario underestim watch symbol watchlist adjust chang factor manner everybodi watch analysi support greatli appreci,0
Updated ,2023-09-27 10:44:27,USDCAD,5,Novi_Fibonacci,26,/u/Novi_Fibonacci/,Long,Ascending Triangle - UC,comment struggl resist believ indic ascend triangl correctli * higher comment candl warn charg higher resist problem usdcad action outlin possibl ascend triangl ascend triangl higher resist typic bullish momentum start *ascend triangl action ** break bottom invalid pattern pattern break,1
Updated ,2023-09-26 16:47:04,BILL,1,Fox_Technicals,23,/u/Fox_Technicals/,Short,$BILL: Dip still possible,comment utterli fantast interest posit look seri growth stock fall,-1
Updated ,2023-09-26 12:34:57,IT,1,SynergyTradingSetups,98,/u/SynergyTradingSetups/,Short,IT Short,comment react resist look pretti comprehend explain level,-1
Updated ,2023-09-26 09:12:50,XAUUSD,5,horizonlunaria,3,/u/horizonlunaria/,,XAUUSD 9/25,comment sellsid liquid xauusd xauusd manag,0
Updated ,2023-09-25 15:25:42,CROUSD,3,vf_investment,2863,/u/vf_investment/,,CROUSD kind of neutral,activ everyon crousd crousd form neutral pattern decis wait posit break upsit breakdown enter justifi target goodluck,0
Updated ,2023-09-25 21:03:13,GOOS,1,johng2001,166,/u/johng2001/,Long,Canada Goose,comment canada enough patient canada doesnt relationship chinait comment instead short comment comment roll earn report comment alreadi chang invest canada compani appreci suggest,1
,2023-09-26 08:33:31,EURUSD,1,signalwyse,15,/u/signalwyse/,Short,EUR Slide Respects The Channel Borders. What next?,slide downtrend channel intact respect channel border channel forev question channel broken higher signalwys,-1
Updated ,2023-09-25 21:01:33,AUDCAD,6,TradeChartPatternsLikeThePros,2280,/u/TradeChartPatternsLikeThePros/,Short,AUDCAD RECTANGLE CHANNEL ,comment comment comment comment comment trader focus attent audcad present fantast trade opportun analyz observ form rectangl pattern oscil within pattern bounc boundari critic level breakout breakout current trade breakout strateg propos target midchannel target  target  target insight benefici pleas support follow ensur valuabl content futur tcpltp,-1
,2023-09-25 20:56:56,BTCUSD,1,sky070,5,/u/sky070/,,Bitcoin adjusted for supply,either confirm support structur nearli decad prepar either scenario,0
,2023-09-25 20:53:48,GBPNZD,2,gdlintelFX,80,/u/gdlintelFX/,,GBPNZD TECHNICAL ANALYSIS,greet trader keep gbpnzd potenti posit momentum although upward movement timefram sidetrack reliabl confirm period pleas observ timefram rememb accept without verif subscrib,0
Updated ,2023-09-25 15:11:25,AZN,1,motleifaul,502,/u/motleifaul/,Short,Short Again,close manual turn posit over market open expect fibonacci retrac declin wednesday close target reach see upward correct reach momentum declin correct downtrend august prefer direct remain downward,-1
,2023-09-25 20:38:03,GBPJPY,1,MoneyGangPhone,68,/u/MoneyGangPhone/,Long,GBPJPY Buy,gbpjpi target,1
,2023-09-25 16:53:47,KR,3,RizeSenpai,1213,/u/RizeSenpai/,Short,Kroger: Bearish Crab with an Ascending Broadening Wedge,kroger form ascend broaden blast lead ultim trade test resist multipl broken demand ascend broaden target minimum $ fibonacci retrac $ standard target ascend broaden addit demand,-1
Updated ,2023-09-25 20:30:46,NIO,6,PK_SEND_IT,205,/u/PK_SEND_IT/,,Not liking this,comment comment perspect unclear updat guysgirl comment strong believ comment diverg form structur bottom count,0
Updated ,2023-09-25 13:53:58,DXY,4,MikeMM,1087,/u/MikeMM/,Long,Dollar has more runway,comment previous slightli overbought alreadi overbought probabl anoth comment look channel reject chang comment breakout anticip higher dollar comment run rampant bitcoin nvidia dollar grifter comment parabol ralli categor gener   candl candl notic overbought interestingli becom overbought gener coupl overbought suggest dollar probabl thrown random harmon incomplet possibl weekli trippl bullish diverg move averag twist dollar nessecarili greatest publish believ trend market gener,1
Updated ,2023-09-26 07:21:54,XAUUSD,2,investomaniapk,26,/u/investomaniapk/,Short,"XAUUSD can restest resistance and fall, XAUUSD, GOLD SELL/SHORT ",close target reach suggest target almost reach trail choic close target reach target friend analysi yesterday witnss expect expect bounc xauusd trade channel like resist toward expect target expect publish xauusd level,-1
Updated ,2023-09-25 10:05:59,US30,13,sroshberwary_fx,9144,/u/sroshberwary_fx/,Short,US30 1D (Waiting for the 33730 ),comment continu target perfectli fulfil market drop indic inflat interest technic trade strong pressur continu bearish especi close weekli candl otherwis stabil close candl strong support support & & resist price & & movement,-1
,2023-09-25 20:20:27,BTCUSDT.P,3,Bro-of-Ced-Rich,46,/u/Bro-of-Ced-Rich/,Short,Btc Hidden Bearish Divergence,hidden bearish diverg bitcoin trade suggest like continu downtrend diverg trade refer situat action move opposit direct technic indic rel strength move averag converg diverg hidden bearish diverg previou indic higher consid potenti continu downtrend simpler despit indic suggest strengthen market higher action confirm diverg signal sell pressur present downtrend continu howev import technic analysi diverg use foolproof conjunct market analysi techniqu possibl support shortbtc,-1
Updated ,2023-09-26 07:04:43,GOLD,5,TradeXMBL,54,/u/TradeXMBL/,Long,Gold is at a boiling point who wins?,comment play perfectli comment trade comment suppli suppli believ govern shutdown look chart over sentiment canada azerbaijan armenia russia ukrain taiwan & hardship stagflat immin therefor continu bought strong,1
,2023-09-26 07:01:43,XAUUSD,1,MONTSRALLAM,14,/u/MONTSRALLAM/,Long,XAUUSD 15N,achiev sell target declin start posit variabl support yellow continu diverg support declin support break safest purchas bearish momentum break,1
,2023-09-26 06:55:48,DX1!,3,Tickmill,14,/broker/Tickmill/,,#DXY #F.US.SFX On Correction Watch,updat review recent action dollar identifi probabl trade opportun object target perform indic futur result,0
,2023-09-25 20:06:03,USDCHF,2,dannyjr3418,4,/u/dannyjr3418/,,new swing trade indicator ,trader recent want swing trade indic identifi swing thought backtest  accur,0
,2023-09-26 06:40:56,XAUUSD,1,sab_simran,1,/u/sab_simran/,,Gold possibility ,head support continu look reject trade learn grow million,0
Updated ,2023-09-25 16:28:52,DJI,14,TWTC,464,/u/TWTC/,,DJI : Make or Break?,comment complet retest previou resist turn support susten crucial comment fail sustain trendlin breakdown brought complet doubl pattern either support near current encount strong resist psycholog signific resist import scenerio resist potenti psycholog support support trendlin intersect similar action comment help 🚀 disclaim regist advisor express sole person opinion irrespect languag noth mention consid advic recommend pleas consult financi advisor make invest decis everybodi,0
Updated ,2023-09-26 06:22:38,GBPUSD,23,AlselvSignals,38,/u/AlselvSignals/,Short,GBP/USD fights in a downtrend,comment trader comment gbpusd coincid selsid liquid make mediumterm seller profit target declin possibl toward seller attack nearterm support target,-1
Updated ,2023-09-26 06:22:00,EURGBP,2,MontySnake,200,/u/MontySnake/,,EURGBP major resistance ahead!,close target reach target reach plan eurgbp consist reach cours signific correct necessari retrac howev note maintain integr offici exist possibl upward breakout,0
